province,district_name,constituency,party,votes,winner,election_year
Madhesh,Mahottari,4,Independent,31,False,2079
Madhesh,Mahottari,4,Independent,9,False,2079
Madhesh,Sarlahi,1,"लोकतान्त्रिक समाजवादी पार्टी, नेपाल",24838,True,2079
Madhesh,Sarlahi,1,Independent,18404,False,2079
Madhesh,Sarlahi,1,Janata Samajwadi Party Nepal,14255,False,2079
Madhesh,Sarlahi,1,जनमत पार्टी,4096,False,2079
Madhesh,Sarlahi,1,Rastriya Swatantra Party,3253,False,2079
Madhesh,Sarlahi,1,Rastriya Prajatantra Party,2229,False,2079
Madhesh,Sarlahi,1,Independent,1722,False,2079
Madhesh,Sarlahi,1,Independent,728,False,2079
Madhesh,Sarlahi,1,Independent,446,False,2079
Madhesh,Sarlahi,1,Janata Samajwadi Party Nepal,314,False,2079
Madhesh,Sarlahi,1,Independent,273,False,2079
Madhesh,Sarlahi,1,Independent,191,False,2079
Madhesh,Sarlahi,1,Independent,189,False,2079
Madhesh,Sarlahi,1,Independent,146,False,2079
Madhesh,Sarlahi,1,नेपाल मजदुर किसान पार्टी,115,False,2079
Madhesh,Sarlahi,1,Independent,70,False,2079
Madhesh,Sarlahi,1,Independent,38,False,2079
Madhesh,Sarlahi,1,Independent,35,False,2079
Madhesh,Sarlahi,1,Independent,32,False,2079
Madhesh,Sarlahi,2,CPN-Maoist Centre,23529,True,2079
Madhesh,Sarlahi,2,"लोकतान्त्रिक समाजवादी पार्टी, नेपाल",21518,False,2079
Madhesh,Sarlahi,2,CPN-UML,14819,False,2079
Madhesh,Sarlahi,2,जनमत पार्टी,6554,False,2079
Madhesh,Sarlahi,2,नेपाल संघीय समाजवादी पार्टी,1064,False,2079
Madhesh,Sarlahi,2,हाम्रो नेपाली पार्टी,906,False,2079
Madhesh,Sarlahi,2,Rastriya Prajatantra Party,676,False,2079
Madhesh,Sarlahi,2,Rastriya Swatantra Party,569,False,2079
Madhesh,Sarlahi,2,बहुजन एकता पार्टी नेपाल,412,False,2079
Madhesh,Sarlahi,2,Independent,113,False,2079
Madhesh,Sarlahi,2,Independent,78,False,2079
Madhesh,Sarlahi,2,Independent,56,False,2079
Madhesh,Sarlahi,2,Independent,45,False,2079
Madhesh,Sarlahi,2,Independent,44,False,2079
Madhesh,Sarlahi,2,Independent,34,False,2079
Madhesh,Sarlahi,2,Independent,32,False,2079
Madhesh,Sarlahi,2,Independent,20,False,2079
Madhesh,Sarlahi,3,CPN-UML,32938,True,2079
Madhesh,Sarlahi,3,CPN-Maoist Centre,32168,False,2079
Madhesh,Sarlahi,3,जनमत पार्टी,5519,False,2079
Madhesh,Sarlahi,3,Rastriya Swatantra Party,3566,False,2079
Madhesh,Sarlahi,3,बहुजन एकता पार्टी नेपाल,1115,False,2079
Madhesh,Sarlahi,3,हाम्रो नेपाली पार्टी,578,False,2079
Madhesh,Sarlahi,3,मंगोल नेशनल अर्गनाइजेसन,486,False,2079
Madhesh,Sarlahi,3,Independent,454,False,2079
Madhesh,Sarlahi,3,Independent,138,False,2079
Madhesh,Sarlahi,3,Independent,118,False,2079
Madhesh,Sarlahi,3,Independent,52,False,2079
Madhesh,Sarlahi,3,Independent,49,False,2079
Madhesh,Sarlahi,3,Independent,18,False,2079
Madhesh,Sarlahi,4,Independent,20017,True,2079
Madhesh,Sarlahi,4,Nepali Congress,18253,False,2079
Madhesh,Sarlahi,4,Independent,14622,False,2079
Madhesh,Sarlahi,4,Janata Samajwadi Party Nepal,5813,False,2079
Madhesh,Sarlahi,4,बहुजन एकता पार्टी नेपाल,5158,False,2079
Madhesh,Sarlahi,4,जनमत पार्टी,3429,False,2079
Madhesh,Sarlahi,4,Rastriya Prajatantra Party,537,False,2079
Madhesh,Sarlahi,4,नेपाल जनता पार्टी,318,False,2079
Madhesh,Sarlahi,4,Rastriya Swatantra Party,306,False,2079
Madhesh,Sarlahi,4,"जनता प्रगतिशिल पार्टी, नेपाल",238,False,2079
Madhesh,Sarlahi,4,हाम्रो नेपाली पार्टी,147,False,2079
Madhesh,Sarlahi,4,Independent,145,False,2079
Madhesh,Sarlahi,4,नेपाल संघीय समाजवादी पार्टी,94,False,2079
Madhesh,Sarlahi,4,Independent,58,False,2079
Madhesh,Sarlahi,4,Independent,54,False,2079
Madhesh,Sarlahi,4,Independent,49,False,2079
Madhesh,Sarlahi,4,गान्धीवादी पार्टी नेपाल,16,False,2079
Madhesh,Sarlahi,4,Independent,13,False,2079
Madhesh,Sarlahi,4,Independent,10,False,2079
Madhesh,Sarlahi,4,Independent,6,False,2079
Bagmati,Rasuwa,1,Nepali Congress,18235,True,2079
Bagmati,Rasuwa,1,CPN-UML,8614,False,2079
Bagmati,Rasuwa,1,मंगोल नेशनल अर्गनाइजेसन,210,False,2079
Bagmati,Rasuwa,1,Rastriya Swatantra Party,165,False,2079
Bagmati,Rasuwa,1,Rastriya Prajatantra Party,75,False,2079
Bagmati,Rasuwa,1,Independent,71,False,2079
Bagmati,Rasuwa,1,Independent,28,False,2079
Bagmati,Rasuwa,1,Janata Samajwadi Party Nepal,13,False,2079
Bagmati,Rasuwa,1,नेपाल मजदुर किसान पार्टी,9,False,2079
Bagmati,Rasuwa,1,Independent,7,False,2079
Bagmati,Dhading,1,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी),36018,True,2079
Bagmati,Dhading,1,CPN-UML,27997,False,2079
Bagmati,Dhading,1,Rastriya Swatantra Party,12494,False,2079
Bagmati,Dhading,1,मंगोल नेशनल अर्गनाइजेसन,882,False,2079
Bagmati,Dhading,1,Janata Samajwadi Party Nepal,129,False,2079
Bagmati,Dhading,1,Independent,117,False,2079
Bagmati,Dhading,1,नेपाल मजदुर किसान पार्टी,108,False,2079
Bagmati,Dhading,1,Janata Samajwadi Party Nepal,94,False,2079
Bagmati,Dhading,1,Independent,53,False,2079
Bagmati,Dhading,1,Independent,12,False,2079
Bagmati,Dhading,1,Independent,9,False,2079
Bagmati,Dhading,1,Independent,9,False,2079
Bagmati,Dhading,1,Independent,8,False,2079
Bagmati,Dhading,1,Independent,5,False,2079
Bagmati,Dhading,2,Nepali Congress,34736,True,2079
Bagmati,Dhading,2,CPN-UML,24190,False,2079
Bagmati,Dhading,2,Rastriya Swatantra Party,5569,False,2079
Bagmati,Dhading,2,मंगोल नेशनल अर्गनाइजेसन,1111,False,2079
Bagmati,Dhading,2,Janata Samajwadi Party Nepal,248,False,2079
Bagmati,Dhading,2,नेपाली कांग्रेस (बी.पी.),214,False,2079
Bagmati,Dhading,2,Independent,92,False,2079
Bagmati,Dhading,2,Independent,69,False,2079
Bagmati,Dhading,2,Independent,52,False,2079
Bagmati,Dhading,2,Independent,30,False,2079
Bagmati,Dhading,2,Independent,20,False,2079
Bagmati,Dhading,2,Independent,16,False,2079
Bagmati,Dhading,2,Independent,14,False,2079
Bagmati,Dhading,2,Independent,8,False,2079
Bagmati,Nuwakot,1,CPN-Maoist Centre,26548,True,2079
Bagmati,Nuwakot,1,CPN-UML,23465,False,2079
Bagmati,Nuwakot,1,Rastriya Swatantra Party,6113,False,2079
Bagmati,Nuwakot,1,Rastriya Prajatantra Party,1611,False,2079
Bagmati,Nuwakot,1,नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी लेनिनवादी),970,False,2079
Bagmati,Nuwakot,1,मंगोल नेशनल अर्गनाइजेसन,246,False,2079
Bagmati,Nuwakot,1,Independent,188,False,2079
Bagmati,Nuwakot,1,हाम्रो नेपाली पार्टी,184,False,2079
Bagmati,Nuwakot,1,Janata Samajwadi Party Nepal,149,False,2079
Bagmati,Nuwakot,1,Independent,132,False,2079
Bagmati,Nuwakot,1,नेपाल मजदुर किसान पार्टी,116,False,2079
Bagmati,Nuwakot,1,Janata Samajwadi Party Nepal,78,False,2079
Bagmati,Nuwakot,1,Federal Democratic National Forum,71,False,2079
Bagmati,Nuwakot,1,राष्ट्रिय प्रजातन्त्र पार्टी नेपाल,52,False,2079
Bagmati,Nuwakot,1,"लोकतान्त्रिक समाजवादी पार्टी, नेपाल",47,False,2079
Bagmati,Nuwakot,1,नेपाली कांग्रेस (बी.पी.),45,False,2079
Bagmati,Nuwakot,1,Independent,6,False,2079
Bagmati,Nuwakot,2,Nepali Congress,28107,True,2079
Bagmati,Nuwakot,2,Rastriya Swatantra Party,16477,False,2079
Bagmati,Nuwakot,2,CPN-UML,15561,False,2079
Bagmati,Nuwakot,2,Rastriya Prajatantra Party,1571,False,2079
Bagmati,Nuwakot,2,मंगोल नेशनल अर्गनाइजेसन,713,False,2079
Bagmati,Nuwakot,2,Independent,187,False,2079
Bagmati,Nuwakot,2,Independent,108,False,2079
Bagmati,Nuwakot,2,"लोकतान्त्रिक समाजवादी पार्टी, नेपाल",98,False,2079
Bagmati,Nuwakot,2,Independent,89,False,2079
Bagmati,Nuwakot,2,Janata Samajwadi Party Nepal,53,False,2079
Bagmati,Nuwakot,2,नेपाल मजदुर किसान पार्टी,40,False,2079
Bagmati,Kathmandu,1,Nepali Congress,7143,True,2079
Bagmati,Kathmandu,1,Rastriya Prajatantra Party,7018,False,2079
Bagmati,Kathmandu,1,Rastriya Swatantra Party,4115,False,2079
Bagmati,Kathmandu,1,CPN-UML,3532,False,2079
Bagmati,Kathmandu,1,नेपाल सुशासन पार्टी(एकल चुनाव चिन्ह),3124,False,2079
Bagmati,Kathmandu,1,नेपालका लागि नेपाली पार्टी,590,False,2079
Bagmati,Kathmandu,1,हाम्रो नेपाली पार्टी,150,False,2079
Bagmati,Kathmandu,1,नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी लेनिनवादी),92,False,2079
Bagmati,Kathmandu,1,नेपाली कांग्रेस (बी.पी.),76,False,2079
Bagmati,Kathmandu,1,नेपाल मजदुर किसान पार्टी,50,False,2079
Bagmati,Kathmandu,1,Independent,36,False,2079
Bagmati,Kathmandu,1,विवेकशील साझा पार्टी,30,False,2079
Bagmati,Kathmandu,1,मौलिक जरोकिलो पार्टी,23,False,2079
Bagmati,Kathmandu,1,"लोकतान्त्रिक समाजवादी पार्टी, नेपाल",22,False,2079
Bagmati,Kathmandu,1,जनमत पार्टी,22,False,2079
Bagmati,Kathmandu,1,Independent,20,False,2079
Bagmati,Kathmandu,1,नेपालवाद,19,False,2079
Bagmati,Kathmandu,1,नेश्नलिष्ट पिपल्स पार्टी,18,False,2079
Bagmati,Kathmandu,1,राष्ट्रिय प्रजातन्त्र पार्टी नेपाल,17,False,2079
Bagmati,Kathmandu,1,राष्ट्रिय जनमुक्ति पार्टी,16,False,2079
Bagmati,Kathmandu,1,Independent,12,False,2079
Bagmati,Kathmandu,1,Janata Samajwadi Party Nepal,8,False,2079
Bagmati,Kathmandu,1,आमूल परिवर्तन मसिहा पार्टी नेपाल,7,False,2079
Bagmati,Kathmandu,1,Federal Democratic National Forum,6,False,2079
Bagmati,Kathmandu,1,Independent,5,False,2079
Bagmati,Kathmandu,1,Independent,3,False,2079
Bagmati,Kathmandu,1,Independent,3,False,2079
Bagmati,Kathmandu,1,Independent,3,False,2079
Bagmati,Kathmandu,1,Independent,2,False,2079
Bagmati,Kathmandu,1,Independent,2,False,2079
Bagmati,Kathmandu,1,Independent,1,False,2079
Bagmati,Kathmandu,1,Independent,1,False,2079
Bagmati,Kathmandu,2,Rastriya Swatantra Party,15238,True,2079
Bagmati,Kathmandu,2,CPN-UML,11566,False,2079
Bagmati,Kathmandu,2,Rastriya Prajatantra Party,11024,False,2079
Bagmati,Kathmandu,2,CPN-Maoist Centre,9459,False,2079
Bagmati,Kathmandu,2,सचेत नेपाली पार्टी(एकल चुनाव चिन्ह),949,False,2079
Bagmati,Kathmandu,2,हाम्रो नेपाली पार्टी,633,False,2079
Bagmati,Kathmandu,2,Independent,242,False,2079
Bagmati,Kathmandu,2,नेपाल मजदुर किसान पार्टी,236,False,2079
Bagmati,Kathmandu,2,Independent,218,False,2079
Bagmati,Kathmandu,2,विवेकशील साझा पार्टी,202,False,2079
Bagmati,Kathmandu,2,जनमत पार्टी,164,False,2079
Bagmati,Kathmandu,2,Independent,119,False,2079
Bagmati,Kathmandu,2,Independent,94,False,2079
Bagmati,Kathmandu,2,Janata Samajwadi Party Nepal,82,False,2079
Bagmati,Kathmandu,2,नेपालका लागि नेपाली पार्टी,73,False,2079
Bagmati,Kathmandu,2,पुनर्जागरण पार्टी नेपाल,68,False,2079
Bagmati,Kathmandu,2,मौलिक जरोकिलो पार्टी,66,False,2079
Bagmati,Kathmandu,2,Independent,51,False,2079
Bagmati,Kathmandu,2,नेपाली कांग्रेस (बी.पी.),48,False,2079
Bagmati,Kathmandu,2,नेपालवाद,44,False,2079
Bagmati,Kathmandu,2,"लोकतान्त्रिक समाजवादी पार्टी, नेपाल",43,False,2079
Bagmati,Kathmandu,2,राष्ट्रिय प्रजातन्त्र पार्टी नेपाल,41,False,2079
Bagmati,Kathmandu,2,मंगोल नेशनल अर्गनाइजेसन,30,False,2079
Bagmati,Kathmandu,2,राष्ट्रिय जनमुक्ति पार्टी,29,False,2079
Bagmati,Kathmandu,2,Independent,28,False,2079
Bagmati,Kathmandu,2,Independent,25,False,2079
Bagmati,Kathmandu,2,Independent,17,False,2079
Bagmati,Kathmandu,2,Independent,12,False,2079
Bagmati,Kathmandu,2,गान्धीवादी पार्टी नेपाल,10,False,2079
Bagmati,Kathmandu,2,Independent,6,False,2079
Bagmati,Kathmandu,3,Nepali Congress,15158,True,2079
Bagmati,Kathmandu,3,CPN-UML,11196,False,2079
Bagmati,Kathmandu,3,Rastriya Swatantra Party,5865,False,2079
Bagmati,Kathmandu,3,Rastriya Prajatantra Party,2511,False,2079
Bagmati,Kathmandu,3,Independent,605,False,2079
Bagmati,Kathmandu,3,हाम्रो नेपाली पार्टी,547,False,2079
Bagmati,Kathmandu,3,CPN-Maoist Centre,518,False,2079
Bagmati,Kathmandu,3,Independent,261,False,2079
Bagmati,Kathmandu,3,Independent,148,False,2079
Bagmati,Kathmandu,3,Independent,97,False,2079
Bagmati,Kathmandu,3,नेपाल मजदुर किसान पार्टी,87,False,2079
Bagmati,Kathmandu,3,मंगोल नेशनल अर्गनाइजेसन,67,False,2079
Bagmati,Kathmandu,3,आमूल परिवर्तन मसिहा पार्टी नेपाल,51,False,2079
Bagmati,Kathmandu,3,Janata Samajwadi Party Nepal,44,False,2079
Bagmati,Kathmandu,3,Independent,36,False,2079
Bagmati,Kathmandu,3,जनमत पार्टी,34,False,2079
Bagmati,Kathmandu,3,मौलिक जरोकिलो पार्टी,30,False,2079
Bagmati,Kathmandu,3,Independent,17,False,2079
Bagmati,Kathmandu,3,Federal Democratic National Forum,11,False,2079
Bagmati,Kathmandu,3,सामाजिक लोकतान्त्रिक पार्टी,11,False,2079
Bagmati,Kathmandu,3,"लोकतान्त्रिक समाजवादी पार्टी, नेपाल",9,False,2079
Bagmati,Kathmandu,3,Independent,8,False,2079
Bagmati,Kathmandu,3,Independent,8,False,2079
Bagmati,Kathmandu,4,Nepali Congress,21302,True,2079
Bagmati,Kathmandu,4,CPN-UML,13855,False,2079
Bagmati,Kathmandu,4,Rastriya Prajatantra Party,4050,False,2079
Bagmati,Kathmandu,4,Independent,2308,False,2079
Bagmati,Kathmandu,4,हाम्रो नेपाली पार्टी,1214,False,2079
Bagmati,Kathmandu,4,Independent,231,False,2079
Bagmati,Kathmandu,4,नेपाल मजदुर किसान पार्टी,151,False,2079
Bagmati,Kathmandu,4,Independent,151,False,2079
Bagmati,Kathmandu,4,Independent,116,False,2079
Bagmati,Kathmandu,4,नेपालका लागि नेपाली पार्टी,115,False,2079
Bagmati,Kathmandu,4,पुनर्जागरण पार्टी नेपाल,73,False,2079
Bagmati,Kathmandu,4,Independent,73,False,2079
Bagmati,Kathmandu,4,Independent,56,False,2079
Bagmati,Kathmandu,4,नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी लेनिनवादी),41,False,2079
Bagmati,Kathmandu,4,एकीकृत शक्ति नेपाल,40,False,2079
Bagmati,Kathmandu,4,मौलिक जरोकिलो पार्टी,36,False,2079
Bagmati,Kathmandu,4,आमूल परिवर्तन मसिहा पार्टी नेपाल,30,False,2079
Bagmati,Kathmandu,4,राष्ट्रिय जनमुक्ति पार्टी,28,False,2079
Bagmati,Kathmandu,4,मंगोल नेशनल अर्गनाइजेसन,26,False,2079
Bagmati,Kathmandu,4,मितेरी पार्टी नेपाल,22,False,2079
Bagmati,Kathmandu,4,Janata Samajwadi Party Nepal,22,False,2079
Bagmati,Kathmandu,4,Federal Democratic National Forum,21,False,2079
Bagmati,Kathmandu,4,Independent,18,False,2079
Bagmati,Kathmandu,4,Independent,14,False,2079
Bagmati,Kathmandu,4,Independent,14,False,2079
Bagmati,Kathmandu,4,"लोकतान्त्रिक समाजवादी पार्टी, नेपाल",13,False,2079
Bagmati,Kathmandu,4,Independent,7,False,2079
Bagmati,Kathmandu,4,Independent,6,False,2079
Bagmati,Kathmandu,4,Independent,3,False,2079
Bagmati,Kathmandu,4,Independent,2,False,2079
Bagmati,Kathmandu,4,Independent,1,False,2079
Bagmati,Kathmandu,5,Nepali Congress,15269,True,2079
Bagmati,Kathmandu,5,CPN-UML,10190,False,2079
Bagmati,Kathmandu,5,Rastriya Swatantra Party,5477,False,2079
Bagmati,Kathmandu,5,Rastriya Prajatantra Party,3162,False,2079
Bagmati,Kathmandu,5,Independent,2761,False,2079
Bagmati,Kathmandu,5,Independent,2446,False,2079
Bagmati,Kathmandu,5,Independent,1712,False,2079
Bagmati,Kathmandu,5,नेपाल मजदुर किसान पार्टी,1122,False,2079
Bagmati,Kathmandu,5,Independent,600,False,2079
Bagmati,Kathmandu,5,हाम्रो नेपाली पार्टी,364,False,2079
Bagmati,Kathmandu,5,Independent,216,False,2079
Bagmati,Kathmandu,5,Independent,167,False,2079
Bagmati,Kathmandu,5,Janata Samajwadi Party Nepal,131,False,2079
Bagmati,Kathmandu,5,नेपालका लागि नेपाली पार्टी,110,False,2079
Bagmati,Kathmandu,5,Independent,93,False,2079
Bagmati,Kathmandu,5,नेपाल कम्युनिष्ट पार्टी मार्क्सवादी (पुष्पलाल),85,False,2079
Bagmati,Kathmandu,5,Independent,82,False,2079
Bagmati,Kathmandu,5,नेपालवाद,68,False,2079
Bagmati,Kathmandu,5,Janata Samajwadi Party Nepal,48,False,2079
Bagmati,Kathmandu,5,एकीकृत शक्ति नेपाल,39,False,2079
Bagmati,Kathmandu,5,मौलिक जरोकिलो पार्टी,38,False,2079
Bagmati,Kathmandu,5,"लोकतान्त्रिक समाजवादी पार्टी, नेपाल",37,False,2079
Bagmati,Kathmandu,5,नेश्नलिष्ट पिपल्स पार्टी,29,False,2079
Bagmati,Kathmandu,5,Independent,25,False,2079
Bagmati,Kathmandu,5,Independent,20,False,2079
Bagmati,Kathmandu,5,Independent,12,False,2079
Bagmati,Kathmandu,5,Independent,5,False,2079
Bagmati,Kathmandu,5,Independent,4,False,2079
Bagmati,Kathmandu,5,Independent,4,False,2079
Bagmati,Kathmandu,6,Rastriya Swatantra Party,14221,True,2079
Bagmati,Kathmandu,6,CPN-UML,8917,False,2079
Bagmati,Kathmandu,6,Nepali Congress,8812,False,2079
Bagmati,Kathmandu,6,Rastriya Prajatantra Party,2185,False,2079
Bagmati,Kathmandu,6,Independent,577,False,2079
Bagmati,Kathmandu,6,नेपाल मजदुर किसान पार्टी,576,False,2079
Bagmati,Kathmandu,6,हाम्रो नेपाली पार्टी,544,False,2079
Bagmati,Kathmandu,6,Independent,517,False,2079
Bagmati,Kathmandu,6,Janata Samajwadi Party Nepal,184,False,2079
Bagmati,Kathmandu,6,राष्ट्रिय प्रजातन्त्र पार्टी नेपाल,149,False,2079
Bagmati,Kathmandu,6,Independent,127,False,2079
Bagmati,Kathmandu,6,Independent,123,False,2079
Bagmati,Kathmandu,6,Independent,111,False,2079
Bagmati,Kathmandu,6,नेपाल आमा पार्टी(एकल चुनाव चिन्ह),67,False,2079
Bagmati,Kathmandu,6,विवेकशील साझा पार्टी,63,False,2079
Bagmati,Kathmandu,6,Independent,50,False,2079
Bagmati,Kathmandu,6,राष्ट्रिय जनमुक्ति पार्टी,41,False,2079
Bagmati,Kathmandu,6,मौलिक जरोकिलो पार्टी,35,False,2079
Bagmati,Kathmandu,6,Independent,33,False,2079
Bagmati,Kathmandu,6,एकीकृत शक्ति नेपाल,31,False,2079
Bagmati,Kathmandu,6,Independent,18,False,2079
Bagmati,Kathmandu,6,Independent,15,False,2079
Bagmati,Kathmandu,6,Independent,12,False,2079
Bagmati,Kathmandu,6,Independent,3,False,2079
Bagmati,Kathmandu,7,Rastriya Swatantra Party,8743,True,2079
Bagmati,Kathmandu,7,CPN-UML,6800,False,2079
Bagmati,Kathmandu,7,CPN-Maoist Centre,6063,False,2079
Bagmati,Kathmandu,7,Rastriya Prajatantra Party,2863,False,2079
Bagmati,Kathmandu,7,Independent,2782,False,2079
Bagmati,Kathmandu,7,Janata Samajwadi Party Nepal,2461,False,2079
Bagmati,Kathmandu,7,Independent,1570,False,2079
Bagmati,Kathmandu,7,हाम्रो नेपाली पार्टी,1510,False,2079
Bagmati,Kathmandu,7,Independent,1215,False,2079
Bagmati,Kathmandu,7,Independent,828,False,2079
Bagmati,Kathmandu,7,नेपाल मजदुर किसान पार्टी,248,False,2079
Bagmati,Kathmandu,7,राष्ट्रिय जनमुक्ति पार्टी,211,False,2079
Bagmati,Kathmandu,7,नेपालका लागि नेपाली पार्टी,115,False,2079
Bagmati,Kathmandu,7,Independent,107,False,2079
Bagmati,Kathmandu,7,Independent,102,False,2079
Bagmati,Kathmandu,7,राष्ट्रिय प्रजातन्त्र पार्टी नेपाल,92,False,2079
Bagmati,Kathmandu,7,नेपाल आमा पार्टी(एकल चुनाव चिन्ह),77,False,2079
Bagmati,Kathmandu,7,Independent,75,False,2079
Bagmati,Kathmandu,7,Independent,38,False,2079
Bagmati,Kathmandu,7,Independent,33,False,2079
Bagmati,Kathmandu,7,नेपाली कांग्रेस (बी.पी.),31,False,2079
Bagmati,Kathmandu,7,Janata Samajwadi Party Nepal,28,False,2079
Bagmati,Kathmandu,7,Independent,28,False,2079
Bagmati,Kathmandu,7,Independent,13,False,2079
Bagmati,Kathmandu,7,Independent,8,False,2079
Bagmati,Kathmandu,7,Independent,7,False,2079
Bagmati,Kathmandu,7,Independent,6,False,2079
Bagmati,Kathmandu,7,Independent,4,False,2079
Bagmati,Kathmandu,7,Independent,3,False,2079
Bagmati,Kathmandu,8,Rastriya Swatantra Party,10112,True,2079
Bagmati,Kathmandu,8,हाम्रो नेपाली पार्टी,6179,False,2079
Bagmati,Kathmandu,8,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी),4881,False,2079
Bagmati,Kathmandu,8,Rastriya Prajatantra Party,4388,False,2079
Bagmati,Kathmandu,8,CPN-UML,3891,False,2079
Bagmati,Kathmandu,8,Janata Samajwadi Party Nepal,392,False,2079
Bagmati,Kathmandu,8,नेपाल मजदुर किसान पार्टी,221,False,2079
Bagmati,Kathmandu,8,राष्ट्रिय प्रजातन्त्र पार्टी नेपाल,101,False,2079
Bagmati,Kathmandu,8,Independent,100,False,2079
Bagmati,Kathmandu,8,जनमत पार्टी,90,False,2079
Bagmati,Kathmandu,8,सचेत नेपाली पार्टी(एकल चुनाव चिन्ह),80,False,2079
Bagmati,Kathmandu,8,आमूल परिवर्तन मसिहा पार्टी नेपाल,45,False,2079
Bagmati,Kathmandu,8,राष्ट्रिय जनमुक्ति पार्टी,43,False,2079
Bagmati,Kathmandu,8,"लोकतान्त्रिक समाजवादी पार्टी, नेपाल",34,False,2079
Bagmati,Kathmandu,8,नेपाली जनता दल,29,False,2079
Bagmati,Kathmandu,8,Independent,29,False,2079
Bagmati,Kathmandu,8,"जनता प्रगतिशिल पार्टी, नेपाल",28,False,2079
Bagmati,Kathmandu,8,Independent,21,False,2079
Bagmati,Kathmandu,8,नेपाल संघीय समाजवादी पार्टी,10,False,2079
Bagmati,Kathmandu,9,CPN-UML,11956,True,2079
Bagmati,Kathmandu,9,Rastriya Swatantra Party,10961,False,2079
Bagmati,Kathmandu,9,CPN-Maoist Centre,6402,False,2079
Bagmati,Kathmandu,9,Rastriya Prajatantra Party,4785,False,2079
Bagmati,Kathmandu,9,साझा पार्टी नेपाल,2327,False,2079
Bagmati,Kathmandu,9,हाम्रो नेपाली पार्टी,1586,False,2079
Bagmati,Kathmandu,9,नेपाल मजदुर किसान पार्टी,1552,False,2079
Bagmati,Kathmandu,9,Independent,833,False,2079
Bagmati,Kathmandu,9,Janata Samajwadi Party Nepal,792,False,2079
Bagmati,Kathmandu,9,Independent,314,False,2079
Bagmati,Kathmandu,9,नेपाली कांग्रेस (बी.पी.),247,False,2079
Bagmati,Kathmandu,9,Independent,151,False,2079
Bagmati,Kathmandu,9,राष्ट्रिय जनमुक्ति पार्टी,123,False,2079
Bagmati,Kathmandu,9,Independent,94,False,2079
Bagmati,Kathmandu,9,Independent,82,False,2079
Bagmati,Kathmandu,9,"लोकतान्त्रिक समाजवादी पार्टी, नेपाल",81,False,2079
Bagmati,Kathmandu,9,Independent,64,False,2079
Bagmati,Kathmandu,9,Independent,60,False,2079
Bagmati,Kathmandu,9,Independent,31,False,2079
Bagmati,Kathmandu,9,Independent,31,False,2079
Bagmati,Kathmandu,9,मौलिक जरोकिलो पार्टी,23,False,2079
Bagmati,Kathmandu,9,Independent,22,False,2079
Bagmati,Kathmandu,10,Nepali Congress,14463,True,2079
Bagmati,Kathmandu,10,CPN-UML,11791,False,2079
Bagmati,Kathmandu,10,Rastriya Swatantra Party,8739,False,2079
Bagmati,Kathmandu,10,Rastriya Prajatantra Party,6959,False,2079
Bagmati,Kathmandu,10,CPN-Maoist Centre,5265,False,2079
Bagmati,Kathmandu,10,नेपाल मजदुर किसान पार्टी,1884,False,2079
Bagmati,Kathmandu,10,हाम्रो नेपाली पार्टी,669,False,2079
Bagmati,Kathmandu,10,विवेकशील साझा पार्टी,353,False,2079
Bagmati,Kathmandu,10,नेपाली कांग्रेस (बी.पी.),229,False,2079
Bagmati,Kathmandu,10,नेपाल आमा पार्टी(एकल चुनाव चिन्ह),187,False,2079
Bagmati,Kathmandu,10,राष्ट्रिय प्रजातन्त्र पार्टी नेपाल,178,False,2079
Bagmati,Kathmandu,10,आमूल परिवर्तन मसिहा पार्टी नेपाल,170,False,2079
Bagmati,Kathmandu,10,Independent,78,False,2079
Bagmati,Kathmandu,10,नागरिक उन्मुक्ति पार्टी,63,False,2079
Bagmati,Kathmandu,10,Independent,46,False,2079
Bagmati,Kathmandu,10,Independent,30,False,2079
Bagmati,Kathmandu,10,मौलिक जरोकिलो पार्टी,27,False,2079
Bagmati,Kathmandu,10,राष्ट्रिय जनमुक्ति पार्टी,24,False,2079
Bagmati,Bhaktapur,1,नेपाल मजदुर किसान पार्टी,42761,True,2079
Bagmati,Bhaktapur,1,CPN-UML,11968,False,2079
Bagmati,Bhaktapur,1,Rastriya Prajatantra Party,9303,False,2079
Bagmati,Bhaktapur,1,CPN-Maoist Centre,5283,False,2079
Bagmati,Bhaktapur,1,राष्ट्रिय प्रजातन्त्र पार्टी नेपाल,717,False,2079
Bagmati,Bhaktapur,1,मौलिक जरोकिलो पार्टी,336,False,2079
Bagmati,Bhaktapur,1,नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी लेनिनवादी),277,False,2079
Bagmati,Bhaktapur,1,आमूल परिवर्तन मसिहा पार्टी नेपाल,250,False,2079
Bagmati,Bhaktapur,1,Janata Samajwadi Party Nepal,246,False,2079
Bagmati,Bhaktapur,1,नेपालका लागि नेपाली पार्टी,240,False,2079
Bagmati,Bhaktapur,1,Independent,140,False,2079
Bagmati,Bhaktapur,1,Independent,78,False,2079
Bagmati,Bhaktapur,1,Independent,75,False,2079
